item,label
秦朝 时 统治者 提出 过以 吏为 师到 汉代 却 提出 以师 吏 变化 反映 国家 治理 理念 更新 加强 知识分子 阶层 管控 黄老之 术 已 不能 适应 时代 发展 需要 百家争呜 局面 最终 结束 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 董仲舒 新 儒学 以吏 师 秦国 暴政 手段 反映 法家 思想 治国 理念 以师 吏 强调 教化 体现 儒家 仁政 思想 故项 正确 以吏 师到 以师 吏 反映 知识分子 作用 重视 不是 加强 控制 故项 错误 材料 黄老之 术 无关 故项 错误 项 没有 体现 出 变化 排除 知识点 知识点 董仲舒 罢黜百家 独尊 儒术 无为 文艺 春天 孔子 早期 儒学,现代史
宋代 军需 物资 运输 改变 过去 摇役 军队 解决 方式 交给 商人 转运 商人 粮草 送到 军队 指定 地点 得到 报酬 官卖 商品 茶 盐铁 香 经营 许可证 反映 出 商人 成为 采办 供应 军需 物资 主体 商品经济 发展 推动 政府 政策 调整 政府 依靠 商人 解决 军需 物资 供应 政府 军事 需要 放弃 商品 官营 政策 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 材料 理解 分析 能力 材料 宋代 军需 物资 运输 改变 过去 摇役 商人 粮草 送到 军队 指定 地点 得到 报酬 官卖 商品 茶 盐铁 香 经营 许可证 体现 商品经济 发展 导致 政府 改变传统 重 农抑商 政策 正确 项 材料 主题 不符 项 依靠 商人 错误 中 放弃 错误 答案 选 知识点 知识点 重 农抑商 政策 郡县制 报刊 业 走向 繁荣 商业 发展 夏商 两代 政治 制度 选官 官 制度 变化 中央 官制 三公九卿 制 皇帝 制度,现代史
年月日 民国日报 载 北伐军 前敌 总指挥 唐生智 称 这次 革命 成功 完全 工农 群众 力量 不是 士兵 力量 北伐 衡阳 醴陵 粤汉路 都 农工 运动 帮助 才 很 顺利 杀 却 敌人 北伐战争 消灭 北洋军阀 主力 具有 广泛 群众 基础 赢得 国民革命 胜利 促成 国共两党 合作 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 调用 所学 知识 能力 材料 中 不是 士兵 力量 北伐 衡阳 醴陵 粤汉路 都 农工 运动 帮助 才 很 顺利 杀 却 敌人 北伐战争 北伐战争 具有 广泛 群众 基础 故项 正确 中 没有 体现 中 胜利 错误 北伐战争 之前 知识点 知识点 清末 民主革命 风潮 五四运动,近代史
标志 法国 共和政体 最终 建立 法律 人权宣言 年 宪法 拿破伦 法典 法兰西 第三 共和国 宪法 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 学生 正确 运用 所学 知识 解决问题 能力 结合 所学 知识 年 一票 共和 法兰西 第三 共和国 宪法 标志 法国 共和政体 最终 确立 本题 答案 选项 不 符合 题意 知识点 知识点 法国 大革命 法国 共和制 确立 世纪 法国 政体 变迁 海峡两岸 关系 发展,近代史
下表为 晚晴 财政 税收 表由表中 信息 可知 晚晴 年间 传统 小农经济 趋于 衰败 工商业 成为 国民经济 主导 社会 经济 结构 发生 改变 中国 卷入 资本主义 世界市场 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 以年 年间 晚清 财政 税收 表为 切入点 考查 晚清 中国 经济 结构 变化 从表中 农业税 收入 年 年间 数额 缓慢 增加 比重 却 急剧下降 说明 封建 自然经济 缓慢 发展 经济 成分 快速 成长 选项 传统 小农经济 趋于 衰败 材料 中 无从 体现 选项 错 主导 旧 中国 时期 民主革命 时期 国民经济 中 占 主导地位 始终 小农经济 工商 杂税 收入 数额 比重 都 快速 发展 得益于 晚清 年 民族 工业 发展 洋务 企业 外商 企业 发展 本身 反映 社会 经济 结构 改变 选项 正确 鸦片战争 后 中国 逐渐 卷入 资本主义 世界市场 从表中 看不出 这方面 信息 选项 有误 知识点 知识点 鸦片战争 概况 影响 垄断组织 出现 民族 资本主义 产生 第三产业 兴起 新 经济 出现 西周 宗 法制 分封制 礼乐 制度 民族 资本主义 产生 初步 发展 自然经济 逐步 解体 洋务派 近代 工业 创办 影响,现代史
近代 以来 国家 实行 三权分立 政治体制 三权 指 立法权 行政权 监察权 立法权 行政权 司法权 行政权 司法权 考试 权 监察权 考试 权 行政权 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 三权分立 学说 启蒙 思想家 孟德斯鸠 提出 认为 国家 权力 应 分为 立法权 行政权 司法权 国王 只能 行使 行政权 立法权 司法权 应当 分属 议会 法院 三权分立 制衡 故项 错误 答案 知识点 知识点 法国 大革命 法国 共和制 确立 两党制 形成 发展 世纪 法国 政体 变迁 海峡两岸 关系 发展,现代史
梁启超 曾 说 知有 兵事 不知 民政 知有 朝廷 不知 国民 以为 吾 中国 政教 风俗 无一 不 优于 他国 批评 针对 中学 体西学 为用 师夷长 技以 制夷 军事 为主 民生 为辅 原封不动 维护 封建统治 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 题干 中知 兵事 不知 民政 不知 民政 国民 反映 梁启超 针对 洋务派 不 动摇 清王朝 君主专制 前提 下 学习 西方 先进 科学技术 达到 巩固 清王朝 统治 目的 进行 批判 故项 正确 师夷长 技以 制夷为 早起 地主 经济 抵抗 派 主张 没有 付出 实践 题意 不合 故项 排除 军事 为主 民生 为辅 史实 不合 洋务运动 都 涉及 故项 排除 原封不动 维护 封建统治 表述 过于 绝对 不合 史实 故项 排除 知识点 知识点 新 思想 萌发 维新 思想 习惯法 成文法,近代史
近代 中国 民族 资本 经历 十分 艰难曲折 发展 历程 影响 发展 因素 很多 最 根本 因素 社会 性质 中外关系 政局 政策 群众 觉悟 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 近代 中国 民族 资本 发展 过程 中 封建主义 帝国主义 官僚资本主义 都 阻碍 因素 取决于 我国 半殖民地 半封建社会 社会 性质 都 影响 发展 因素 都 不 属于 最 根本 因素 排除 答案 知识点 知识点 资本主义 中国 近代 历史 发展 进程 中 地位 作用 垄断组织 出现 民族 资本主义 产生 第三产业 兴起 新 经济 出现 西周 宗 法制 分封制 礼乐 制度 民族 资本主义 产生 初步 发展,现代史
十六世纪 初期 有人 跟随 哥伦布 环球 航行 成功 错误 理由 题型 简答题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 哥伦布 麦哲伦 船队 完成 环球 航行 解析 本题 考查 新 航路 开辟 年 年 麦哲伦 率领 船队 穿越 大西洋 太平洋 印度洋 最终 船队 完成 环球 航行 十六世纪 初期 有人 跟随 麦哲伦 船队 环球 航行 成功 不是 哥伦布 据此 可知 答案 错误 哥伦布 理由 麦哲伦 船队 完成 环球 航行 知识点 知识点 世界市场 拓展 走向 会合 世界 世界市场 雏形 出现 新 航路 开辟 原因 条件,近代史
英国 物理学家 秦斯说 物质 基本粒子 运动 不 像是 铁道 上 平滑 走过 火车 像是 田野 中 跳跃 袋鼠 理论 挑战 封建 神创 说 揭示 宇宙 运行 规律 否定 经典力学 绝对 时空观 深化 微观世界 认识 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 物质 基本粒子 运动 不 像是 铁道 上 平滑 走过 火车 像是 田野 中 跳跃 袋鼠 结合 所学 知识 可知 理论 量子论 材料 中 强调 基本粒子 运动 微观 肉眼 看不见 世界 故选 冲破 宗教 神学 束缚 进化论 揭示 宇宙 运行 规律 经典力学 颠覆 经典力学 体系 相对论 项 排除 据此 可知 答案 知识点 知识点 相对论 创立 量子论 诞生 发展,现代史
下面 年 我国 几种 主要 工业 产品产量 变化 表 出现 这一 变化 主要 在于 年份 生铁 万吨 钢 万吨 成品 钢材 万吨 我国 建立 社会主义 制度 经济 建设 中 出现 急躁 冒进 倾向 人民公社化 运动 开展 我国 实行 优先发展 重工业 做法 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 新 中国 大跃进 运动 知识点 图表 信息 年 年间 几种 主要 工业 产品产量 生铁 钢 成品 钢材 急剧 增长 结合 所学 知识 可知 缘于 年 大跃进 运动 项符合 史实 题意 正确 项 本身 正确 图表 信息 没有 直接 关联性 排除 项 提及 农村 生产关系 变革 排除 项 提及 年 年 一五 计划 排除 故选 知识点 知识点 革命道路 探索 中国 振兴 世纪 年代 年代 探索 社会主义 建设 道路 实践,现代史
北宋 欧阳修 史学家 编撰 新唐书 • 百官 志 记载 凡市 日 中 击鼓 三百 会众 日入 前七刻 击 钲 三百 而散 唐代 诗人 王 建有 诗夜 看 扬州市 写道 夜市 千灯照 碧云 高楼 红袖 客 纷纷 两段 材料 解读 正确 正史 后者 文学 体裁 应 为准 后世 人 编撰 后者 写于 唐代 应 以后 为准 载 内容 均 需 进一步 考证 才能 确定 史料 价值 记载 史实 相 违背 必有 伪史 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 新唐书 正史 这部 史书 后人 追述 前朝 历史 需要 进一步 考证 王建 诗 当时 写照 诗 属于 文学作品 可信度 方面 需要 进一步 考证 故项 正确 知识点 知识点 报刊 业 走向 繁荣 商业 发展 明清小说 伤寒 杂病论 本草纲目 现实主义 文学 宋词 元曲,现代史
纵观 明代 内阁 发展史 张居正 当国 十年 外 几乎 所有 重大事件 上 内阁 都 难于 意志 左右 局势 政治 风云 中 大多 扮演着 失败 角色 反映 出 明代 内阁 决策权 受到 严重 限制 阻碍 明代 社会 发展 成为 政治 斗争 牺牲品 皇帝 服务 工具 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 明代 内阁制 知识点 材料 信息 结合 所学 知识 判断 选项 项 决策权 说法 本身 错误 明朝 内阁 没有 决策权 皇帝 内侍 机构 项题 干 信息 没有 提及 排除 题干 信息 没有 提及 政治 斗争 排除 明朝 内阁 皇帝 内侍 机构 服务 加强 君权 项符合 材料 主旨 题意 正确 故选 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
年月日 国家 主席 习近平 出席 俄罗斯 举行 上海 合作 组织 峰会 会议 主题 规划 组织 未来 发展 组织 发展 重大 问题 国际 地区 重要 问题 协调 立场 体现 我国 新 时期 外交政策 调整 开展 联合国 中心 多边 外交 开展 和平 外交 消除 国家 间 冲突 积极参与 地区性 重大 外交活动 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 所学 可知 我国 新 时期 外交政策 反对 霸权主义 维护 世界 和平 材料 中 并未 体现 发生变化 错误 材料 中未 涉及 联合国 错误 项 消除 过于 绝对 排除 上海 合作 组织 属于 地区性 组织 中国 积极参与 正确 答案 知识点 知识点 和平共处 五项原则 步入 世界 外交 舞台,现代史
夏启 讨伐 扈氏 时说 恭行天罚 部下 说 用命 赏于 祖 不用 命戮 于社 商汤 伐 夏 时说 有夏多罪 天命 殛 盘庚迁 都 时 众人 说天 其永 命于 兹 新 邑 周 武王伐纣 时 曾 说 商罪 贯盈 天命 诛 以上 材料 不能 说明 统治者 使用 武力 不断 强化 中央集权 统治者 借神 抬高自己 权威 统治者 迫令 诱使 诸侯 按王 意志 办事 神权 政权 控制 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 中 统治者 借天来 发布命令 材料 相符 不选 材料 没有 体现 武力 强化 中央集权 故选 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
立 嫡 以长 不 以贤立子 以贵 不 以长 这句 话 反映 西周时期 禅让制 分封制 宗 法制 王位 世袭制 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 立 嫡 以长 不 以贤立子 以贵 不 以长 结合 所学 知识 可知 反映 嫡长子 继承 制 特点 属于 宗 法制 核心 正确 禅让制 嫡长子 无关 排除 分封制 不 涉及 嫡长子 身份 排除 王位 世袭制 指 王位 传承 不 等于 嫡长子 继承 制故 排除 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
下图 反映 美国 西欧 拥有 资本主义 世界 黄金 占 份额 变化 情况 该图 说明 经济危机 导致 类国 经济 实力 下降 一超 多强 局面 形成 一体化 进程 推动 欧洲 经济 发展 布雷顿 森林 体系 瓦解 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 获取 材料 信息 调用 所学 知识 能力 从图 中 可知 美国 占 资本主义 世界 黄金 份额 下降 西欧 占 份额 上升 说明 一时期 美国 经济 实力 相对 削弱 欧洲 经济 实力 增强 结合 所学 知识 可知 项 正确 年间 美国 并未 发生 大规模 经济危机 故项 错误 苏联 解体 后 才 形成 一超 多强 局面 故项 题 干 时间 不符 排除 年 经济危机 导致 布雷顿 森林 体系 瓦解 故项 题 干 时间 不符 排除 答案 选 知识点 知识点 世界 经济 区域 集团化,现代史
我国 民族 国家 交流 方便 多以 统治 中心 区域 方言 以此 基础 派生 语言 流行 官话 据此 推断 西周 官话 镐京 方言 殷 方言 普通话 洛阳 方言 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 西周 都城 镐京 属于 周朝 统治 中心 西周 官话 镐京 方言 答案 项项 不 属于 西周时期 统治 中心 区域 方言 排除 普通话 当时 还 没有 出现 排除 项 据此 可知 答案 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
